"","1.6140277198324173E-4"
"mjölkkvoterna","5.051015254066067E-5"
"8 miljarder","5.9403587976713786E-5"
"biologiska","5.516936996579499E-5"
"viljan","1.4302059496567506E-4"
"vårda","6.402868485081316E-5"
"formulera","4.537205081669691E-5"
"älgkalv","1.1150758251561107E-4"
"myndighet","1.0082677959265981E-4"
"klargöra","5.516936996579499E-5"
"varje","5.063870199364896E-4"
"höra","9.137426900584795E-5"
"betydelse","2.2796264609156643E-4"
"utsläpp","4.5687134502923974E-5"
"siffror","1.5759477949229094E-4"
"rättssäkert","1.2071463061323033E-4"
"stävjades","1.0082677959265981E-4"
"riskera","1.056859015007398E-4"
"stötta","1.2899896800825592E-4"
"dagen","4.537205081669691E-5"
"jobbar","2.4142926122646066E-4"
"fokusarealer","5.516936996579499E-5"
"regelförenklingar","9.968102073365231E-5"
"kosta","2.379216388989386E-4"
"kallar","5.516936996579499E-5"
"spannmålsgårdarna","5.516936996579499E-5"
"dalarna","1.6602786885734112E-4"
"kallas","3.881384878124515E-5"
"-","0.001847515461694921"
"fungera","1.30588180260849E-4"
"förhållanden","2.860411899313501E-4"
"äldre","1.1150758251561107E-4"
"journalist","4.537205081669691E-5"
"1","1.3706140350877192E-4"
"migrationsströmmar","4.537205081669691E-5"
"2","9.137426900584795E-5"
"3","2.03348026868178E-4"
"dryg","1.7088174982911826E-4"
"4","1.1644154634373545E-4"
"strandskyddet","4.3387897102246606E-4"
"5","1.4622855528541588E-4"
"arbetet","2.956830277942046E-4"
"koppling","2.1908167164102888E-4"
"förankrade","3.881384878124515E-5"
"otvetydiga","4.5687134502923974E-5"
"bekämpningsmedel","4.5687134502923974E-5"
"varit","0.0012652988666131222"
"schacklarna","8.172605426610003E-5"
"samt","1.0199918400652795E-4"
"motioner","5.051015254066067E-5"
"skogsbruksnäringen","5.370569280343717E-5"
"mjölken","1.0102030508132134E-4"
"regionen","1.2071463061323033E-4"
"roll","1.5416505691105234E-4"
"våtmarker","1.3746146598252784E-4"
"beredd","1.3396541250623218E-4"
"ersättningar","1.2071463061323033E-4"
"ansvar","1.7310032327194798E-4"
"villkor","1.5483012868611876E-4"
"hårt","2.3164887300395373E-4"
"hans","6.628662335940607E-5"
"organisationen!","3.881384878124515E-5"
"dessa","0.0011233597590292737"
"initiativ","8.172605426610003E-5"
"förstärka","5.051015254066067E-5"
"omprövas","6.628662335940607E-5"
"procent","7.750001267247018E-4"
"beslutsorgan","4.608719697667988E-5"
"regeringsuppdrag","5.4484036177400026E-5"
"frihet","6.402868485081316E-5"
"hård","1.0887506276923216E-4"
"hand","4.5522900129824713E-4"
"säkerhet","2.637386911324768E-4"
"förorenaren","4.608719697667988E-5"
"hört","3.66078332085654E-4"
"veckor","1.7088174982911826E-4"
"ineffektiva","9.217439395335976E-5"
"fördel","1.2071463061323033E-4"
"sett","4.576424692741733E-4"
"i","0.029856258704284298"
"västsvenska","3.088983918455531E-4"
"hamn","1.859274129965615E-4"
"lyhörd","6.402868485081316E-5"
"på?","5.370569280343717E-5"
"glädjande","3.318661000539261E-4"
"halv","1.3770038441091072E-4"
"verkan","5.370569280343717E-5"
"finansierar","6.295643414756988E-5"
"finansieras","1.2591286829513975E-4"
"sågar","5.493901769036369E-5"
"verkar","7.258056301413427E-4"
"kritik","7.295650070759364E-4"
"information","9.968102073365231E-5"
"regioner","1.882687641201573E-4"
"beslut","8.490414661224274E-4"
"god","3.793346739949557E-4"
"utnyttjas","5.9403587976713786E-5"
"utnyttjar","1.2071463061323033E-4"
"dublinförordningen","1.840264998159735E-4"
"skyddszoner","1.4548002428304101E-4"
"agerande","1.0896807235480005E-4"
"finansen","1.2297097884899163E-4"
"november","4.5687134502923974E-5"
"lade","1.056859015007398E-4"
"jobben","5.051015254066067E-5"
"tid","4.378345153350072E-4"
"ryssland","2.370791844476055E-4"
"vidta","8.172605426610003E-5"
"föreslagit","4.008093709062393E-4"
"känner","3.1853720540452973E-4"
"blogg","1.5835097815661362E-4"
"'lära","3.881384878124515E-5"
"ambition","2.986823213046284E-4"
"givetvis","4.0176390536662897E-4"
"fredstida","7.90263948158685E-5"
"frångått","1.056859015007398E-4"
"drunknar","2.7733571099026994E-4"
"anser","0.00168260098859897"
"regelförenkling","9.968102073365231E-5"
"övergripande","6.628662335940607E-5"
"lite","0.0012307441609443876"
"ekonomi","1.0421584534409783E-4"
"export","8.172605426610003E-5"
"tamdjursägare","1.0199918400652795E-4"
"jordbrukets","1.8594584091240305E-4"
"par","4.7697081642975985E-4"
"berätta","7.76276975624903E-5"
