"","0.006186887766066992"
"giftermål","0.02331804385993729"
"heltäckande","0.003336491477819245"
"hybridaspar","0.014111508888979293"
"oroligheter","0.009336267108078647"
"validering","0.005906259050923545"
"qaraqosh","0.012925252449975779"
"formulera","0.0020543685870385996"
"lo:s","0.015736288164043006"
"nedläggningen","0.007585117316481162"
"inomhus","0.01899696048632219"
"övningar","0.005200021621711525"
"föreslagen","0.007868144082021503"
"vrider","0.02361776576378958"
"kronologiska","0.03531253181309172"
"upprättad","0.019680851063829784"
"slussen","0.015521175917846835"
"stötta","0.004428124878167657"
"partivänner","0.011222650252248301"
"kosta","0.0011567445082772887"
"bostadsbristen","0.0045153338586915535"
"ku-diskussionen","0.019839567604667124"
"-","0.007945651645688608"
"äldre","0.002820669375122229"
"1","8.759010012079877E-4"
"västmanland","0.004812588981643423"
"2","0.001065343275539674"
"3","0.0010859894031966483"
"4","0.003095500330556046"
"strandskyddet","0.0020035466341046964"
"5","0.0013925943877011238"
"arbetet","0.0037199823470220905"
"6","0.0017189517058195341"
"7","0.001687894602386774"
"8","0.0022324014364598216"
"9","0.012014718812283508"
"kilometerskatt","0.0030044042942952045"
"skattesystemet","5.786443332891271E-4"
"samt","0.0010710063692970012"
"moget","0.022364603481624758"
"bankdirektören","0.012738420264570872"
"nyheten","0.007049015424007803"
"lögn","0.014261486278137527"
"glada","0.0013599261376333464"
"roll","0.00370842054599981"
"nyheter","0.003808214215137343"
"döden","0.010603906823184153"
"hann","0.002370425292736846"
"hadzialic","0.047176574152785804"
"hans","0.005081060472927184"
"sanningsvittne","0.025394197674978337"
"integrerad","0.0050723842948014915"
"opposition","6.154112277620322E-4"
"klingar","0.006795873986129071"
"137,5","0.012880138130778656"
"maskerade","0.013566763141426783"
"valfriheten","0.007140853377406898"
"valberedningar","0.013938279790247726"
"skolbibliotek","0.02209676391897057"
"sorters","0.012900920927278502"
"arbetsförmedlingarna","0.014879675703500343"
"hand","0.0013326758762649083"
"anför","0.006556526010513908"
"definierar","0.001689246772473374"
"saudiska","0.016907947649338305"
"b","0.008817585602074277"
"salt","0.010909562673963296"
"på:","0.0031648023794752017"
"återvända","0.0036929292714216514"
"fördel","0.00169428814254733"
"remissvaren","0.0022984488162367395"
"exakta","0.007701100012084026"
"i","0.02559090523510338"
"kommunnivå","0.011284891665040014"
"på?","0.0049018294057381305"
"utnyttjad","0.009196659375621396"
"spirar","0.03464938567575667"
"o","0.003616917005114516"
"the","0.007696042343323281"
"biträder","0.022364603481624758"
"twittrande","0.0125729457392439"
"innovationer?","0.014111508888979293"
"hypotetisk","0.0050567448776541075"
"halv","0.0021704955252973097"
"s","0.0030828400789207054"
"finansierat","0.004675526860269984"
"han:","0.02318711074539269"
"konsumentinriktad","0.016364344010944946"
"finansierar","0.001236855898933496"
"högskolebehörighet?","0.025336296606449305"
"verkar","0.0017376743565281137"
"kritik","0.005981345879841837"
"information","0.005337338600044233"
"verkat","0.0029711429746119844"
"motionen","0.013517068038344633"
"utnyttjar","0.0013716790537935454"
"fördes","0.008123852854379814"
"degerfors","0.01476063829787234"
"november","0.006952886858357777"
"brommas","0.002329646196002579"
"budgetarna","0.009111505122143421"
"good","0.008410620112747772"
"tid","0.0024319427389374823"
"bristyrken","0.007987358386294557"
"föreslagit","0.00283134728508923"
"lågt","0.0035340101927618657"
"artikelserie","0.012925252449975779"
"nedläggningar","0.013085672249886828"
"tio","0.007890046769890085"
"hyran","0.008182172005472473"
"omringad","0.021706821026282856"
"sant","0.001250689569384201"
"fördelad","0.006201948864652243"
"säkerhetsskydd","0.028605888174171205"
"medlemskap","0.020055812333316225"
"rekryteringsprocesser","0.008223196823327209"
"registersystem","0.023884527990084694"
"låga","0.00108864736524311"
"framgångar","0.010286159092593967"
"huvud","0.0029478029267024637"
"branschlärlingar","0.031401512679828165"
"bakåt","0.003780901203348448"
"könsfördelning","0.006294515265617202"
"övningen","0.005623100303951368"
"antisemitiska","0.019070592116114136"
"fördelar","0.002420977770454041"
"fördelas","0.0019159707032544574"
"dödas","0.01218847924621283"
"dödat","0.01400440066211797"
"västbanken","0.02579756936617073"
"oprecist","0.01937091640140727"
"språkkompletterande","0.015217152884404474"
"it-system","0.013680500057897886"
"ambitionsnivån","0.014247720364741643"
"utsedda","0.007523261110026677"
"konstitutionen","0.07608576442202236"
"skiljer","0.005778387225559903"
"bostadskonsumenternas","0.02562610815602837"
"förvirrar","0.009248520236762117"
"mötas?","0.015217152884404474"
"praktiskt","0.0020871943294502745"
"hyra:","0.01334596591127698"
"regnér","0.010247893245007965"
"längden","0.0017522125234891194"
"representation","0.006852664019439341"
"sjukskrivningar?","0.020331457710567963"
"garantera","0.0011317853449705146"
"estniskt","0.028018551514516297"
"detaljplaneprocessen","0.01334596591127698"
"engagerad","0.006811554359885713"
"stormaktens","0.013591747972258142"
"praktiska","0.002374620060790274"
"starkare?","0.010513275140934716"
"jämna","0.008092455207166853"
"kvinnan","0.0043077887926083"
"hälften","0.00833463572223447"
"ungdoms-","0.005904255319148937"
"drivmedel","0.005642445832520007"
"å","0.00190153150375167"
"nedlagd","0.01332187572010139"
"engagerar","0.003056032773886613"
"asien","0.004703836296326431"
"nyfiken","0.0035974501409332007"
"98,8","0.013108915006991424"
"york-system","0.013370143385753932"
"kollektivtrafik","0.008397053472168832"
"jobbperspektivet","0.00981425418741512"
"förbättringar","0.002665580067665882"
"landstingen","0.005110392235912506"
"frågade","0.00246117735555185"
"resumé","0.01728411978673576"
"konstitutioner","0.014358597566023678"
"verkliga","0.002446244331765386"
"utvärdera","0.0034154639882347316"
"ordet","0.0010200150851960707"
"grunder","0.0017369078757773157"
"kommunalt","0.026318617621486066"
"grunden","0.003579400671938084"
"föreslagna","0.001015244397680194"
"löna","0.008596268631890499"
"kakabaveh","0.005748121956505359"
"jordbruket","0.0020256592324086383"
"lyckorike","0.014358597566023678"
"besjälade","0.006936390177571587"
"ardalan","0.0052701478890792046"
"sifforna","0.02580531170956703"
"reformen","0.003399928344638217"
"orden","0.0014674061335989998"
"omfördelning","0.006542836124943414"
"reformer","0.0036467286357651724"
"tyvärr","0.00389080711727193"
"pensionsgruppens","0.00591608749413721"
"personligen","0.008987975386595648"
"pressen","0.00628647286962195"
"stolthet","0.00743069559757704"
"kontrollerade","0.003616917005114516"
"hillevi","0.004790823926510014"
"shingal/sinjar","0.012925252449975779"
"nöjer","0.007500324338349767"
"reform","0.002775656124591018"
"kommunala","0.007994749037913753"
"huvudfrågor","0.04100177304964539"
"oacceptabel","0.006795873986129071"
"blåser","0.010075521022438458"
"anar","0.008945841392649903"
"rimlig","0.0022898638877573885"
"betalning","0.005497444431237371"
"statistiken","0.0057109685717771"
"jämställdhetsglasögonen","0.017384794187039684"
"homosexuella","0.009179501429025088"
"coach","0.01550487216163061"
"kontra","0.007123860182370822"
"utredningarna","0.0012902655854783514"
"högteknologisk","0.027259914434151964"
"fattig","0.006897494531716048"
"bildas","0.012098883850715034"
"kolonialism","0.01376925214353763"
"lång","0.0027419112013851656"
"kameraövervakningslagen","0.021706821026282856"
"tog","0.002743458893689875"
"ton","7.785146781578237E-4"
"jämvikt","0.019839567604667124"
"nederländerna","0.0019065665587538543"
"naivt?","0.022639015794282732"
"gott","0.0025211821044959183"
"arbetstillfällen","9.096905150913557E-4"
"bosättare","0.009336267108078647"
"kaplan","0.023455838288470435"
"flygkapacitet","0.005811274920422182"
"sabuni","0.008586758753852439"
"förhastat","0.009498480243161096"
"nöjda","0.004808380317578807"
"flygplatser","0.016835952955649422"
"reellt","0.0034964288017030006"
"flygplatsen","0.00651803724438443"
"investeringsmedlen","0.020000864902266043"
"målgrupp","0.014701830973976435"
"långsökt","0.008182172005472473"
"framhåller","0.003936170212765958"
"satt","0.002594196886419006"
"lunginflammation","0.013951453967743234"
"välmående","0.006884626071768815"
"cop","0.012615930169121659"
"grödor","0.004722049815540964"
"händelse","0.00919270406058002"
"scb:s","0.010696114708603145"
"yrkesutbildningarna","0.021268931264945733"
"demokratiserad","0.015570293563156475"
"statsministern:","0.012615930169121659"
"försvarsutskottets","0.009685458200703635"
"vantarna","0.03464938567575667"
"hänger","0.004967092551722603"
"sammantaget","0.0010176943117672602"
"utelämnar","0.013250124145307308"
"grundar","0.003801349033703925"
"påläst","0.005951870281400137"
"pinsamt","0.0026311298213676183"
"relaterar","0.020289537179205966"
"agerar","0.00640552757713107"
"tre","0.0031545800441391955"
"arbetar","0.001052325908753366"
"arbetat","7.360078931873519E-4"
"nyttigt","0.02733451536643026"
"al-einen","0.01400440066211797"
"representativt","0.016878946023867743"
"diktaturregim","0.025361921474007457"
"tro","0.005981765822624405"
"övervakningen","0.01679253503739743"
"200","0.002603617657485013"
"ekonomin","0.0031409232872655693"
"uttalade","0.014087728792015307"
"valmanifest","0.007325378807877092"
"trygghet","0.0013799661876134897"
"206","0.008586758753852439"
"handlade","0.007849355927507986"
"hyresgäster","0.008556943619290448"
"huvudparten","0.015217152884404474"
"tendenser","0.007884956355701035"
"ungdomsjobben","0.017324692837878335"
"bakgrunden","0.005072328104061268"
"bifallas","0.023654869067103106"
"skadade","0.005426705256570714"
"universitetskompetenta","0.042660804329110805"
"210","0.012148673496191226"
"utgick","0.0070794428287157506"
"bedömningarna","0.0029819471308833016"
"bilder","0.0037750993089187574"
"totala","7.661496054122466E-4"
"miljöpartistisk","0.00602475032566218"
"bilden","0.005076354364838169"
"löst","0.0035348547647987474"
"väsentligt","5.046372067648664E-4"
"modigare","0.0125729457392439"
"kvinnodiskriminerande","0.021207813646368305"
"frysa","0.002975335274717263"
"konkreta?","0.019839567604667124"
"lösa","0.004024623937883649"
"nämligen","0.004503450702105474"
"linux-startup-rörelsen","0.013591747972258142"
"tredje","0.0022315226220265285"
"analys","0.002219909379626801"
"uppemot","0.005004184447768937"
"totalt","0.00329101214711326"
"anslutit","0.013705328038878683"
"bemärkelsen","0.011559266559326906"
"stöttar","0.010665201082277701"
"tv:","0.013872780355143175"
"22;","0.01600936908662944"
"nästan","0.0026928779176370104"
"insatsgrupper","0.00911150512214342"
"capita","0.0014358597566023676"
"diskussionerna","0.004647191111540534"
"omprövningsprocesser","0.01600936908662944"
"återfå","0.006542836124943414"
"rådande","0.0035312531813091724"
"avsan","0.0015399726967002963"
"japan","0.0025657288889053263"
"begär","0.007540231827002024"
"subsidiaritetsprincipen","0.03065553125207132"
"sprungit","0.036356251965202806"
"avveckla","8.804436801593999E-4"
"kritiserade","0.0021919569791910218"
"tur","0.0011792954181800955"
"uttrycka","0.0035156833489850634"
"gången","0.003441775724328128"
