"","2.0870050926621487E-4"
"finanser?","8.257186235606056E-6"
"klarade","9.53263564051812E-6"
"bältet","6.775578673936103E-6"
"benägen","5.5828301494339055E-6"
"sjukersättning","4.041726787352629E-6"
"abrupt","3.801963333865608E-6"
"klättrar","2.515691626520421E-6"
"tillåten?","2.3948309967765574E-6"
"grundbelopp","2.2100082433307477E-6"
"beskattar","1.243681966868959E-5"
"nedläggningen","1.2069637683467089E-5"
"beskattad","5.107760987432354E-6"
"energiöverenskommelsen","1.2159705363088801E-5"
"stökigt","2.089899099671468E-6"
"inkomstbortfallsprincip","7.927805071658097E-6"
"fokusarealer","3.68738361695459E-6"
"kosta","8.325686934387728E-5"
"bostadsbristen","2.478628029812938E-6"
"studsade","8.972633467922836E-6"
"kalhygge","2.984246164497617E-6"
"kl. 11","2.06109497731765E-6"
"-","0.002214981909455499"
"förringade","2.86360642593282E-6"
"körskola","4.259161456292485E-6"
"äldre","4.672752434857904E-4"
"0","3.514086214591189E-6"
"1","1.2744818545971657E-4"
"tunt","1.5734618110415406E-5"
"skattesystemen","2.340686991632044E-6"
"2","7.722554899990417E-5"
"motiv?","3.801963333865608E-6"
"3","3.975483481578257E-5"
"4","9.5391990333948E-5"
"strandskyddet","1.8208040032926656E-5"
"5","2.3819216270402984E-5"
"6","3.721130112258416E-5"
"7","7.020977589046865E-6"
"aktern","2.6864172059649207E-6"
"8","2.5212486836995517E-5"
"optimisterna","5.137003893848951E-6"
"9","7.462209144801408E-6"
"förankrade","2.134230292694802E-5"
"grundvärdena","4.384022867063275E-6"
"bekämpningsmedel","4.966402288518174E-6"
"bussen","2.119519716832166E-6"
"skattesystemet","7.465565130054111E-5"
"attentaten","2.0996802187026918E-6"
"nyheten","1.4643368286996308E-5"
"glada","5.643168364318461E-5"
"ungdomslönerna","5.5386626345202694E-6"
"roll","2.1447833710089154E-4"
"nyheter","8.718873369984996E-6"
"1000","5.0502627399190445E-6"
"170-260","3.7282410531535327E-6"
"integrerad","5.286592046032358E-6"
"trafikslag","9.765349933970685E-6"
"skype","2.515691626520421E-6"
"kronoberg","2.080208686535433E-6"
"klingar","7.596277547022043E-6"
"ladda","2.8394409708616566E-6"
"bostadssubventioner","5.3197431628000994E-6"
"valfriheten","2.5641332119099245E-5"
"barnsjukdom","4.8239964881305564E-6"
"skymma","2.21364312530991E-6"
"mogen","6.4706491355212755E-6"
"karriär","8.21931637378879E-5"
"anför","7.290940614252284E-6"
"a","1.4479675948417454E-5"
"misslyckande","1.6198952947812186E-5"
"lades","8.736310921189098E-6"
"b","6.00571004431906E-6"
"miljöbränslen","5.309250572735406E-6"
"okontroversiellt","3.1668118122080592E-6"
"fördel","3.838722839370252E-5"
"remissvaren","7.616562074114161E-6"
"exakta","1.7499584256547967E-5"
"i","0.02363298898620626"
"passare","2.9580110333811547E-6"
"låg-","8.546946194968198E-6"
"1800-talet","3.958514765260074E-6"
"handelsavtalet","2.129216328123047E-5"
"o","5.852143767722421E-6"
"s","5.52021290011005E-5"
"hypotetisk","1.4492579830518644E-5"
"skattelättnad","8.90517005838958E-6"
"taiwans","2.0910890497621556E-5"
"rennäring","9.896286913150186E-6"
"stickmyggan","6.81710149042838E-6"
"jätteviktig","8.303886948400875E-6"
"v","2.296749181208917E-6"
"äldsta","7.635149678851701E-6"
"högskolebehörighet?","4.966402288518174E-6"
"x","5.313301968328434E-6"
"skiddestinationerna","2.9580110333811547E-6"
"information","8.098499729173926E-5"
"straffpåföljden","6.230995463835302E-6"
"utnyttjas","2.1603451367390453E-6"
"utnyttjar","1.7739342357764412E-5"
"fördes","5.026032423522622E-6"
"sväljer","5.1174715596518075E-6"
"bussar","1.5523172493986658E-5"
"mobilitet","9.860036777937182E-6"
"inkomstprincip","5.383580080753701E-6"
"brommas","3.3345143475493015E-5"
"nationalekonomer","6.223854934107234E-6"
"budgetarna","3.0588523186100574E-6"
"läkarutbildning","3.1668118122080592E-6"
"lågt","4.2163458631099254E-5"
"vårpropositionen","7.513756147028006E-6"
"industrikansler","6.975392866041477E-6"
"nedläggningar","3.266735485894236E-6"
"replik","4.755812792185249E-6"
"löftesbrott","7.792023801090884E-6"
"exportintäkter","3.3987247984556196E-6"
"redigt","5.316958875532868E-6"
"chi","2.6864172059649207E-6"
"nyland","7.4358840894388135E-6"
"låga","8.073592193120505E-5"
"framgångar","4.259161456292485E-6"
"huvud","2.034672589985044E-4"
"s-styrda","3.1227262649383416E-6"
"personaltäthet","2.3863386882773496E-6"
"engelska","5.394368818390482E-6"
"dödar","4.20592193808883E-6"
"fördelar","3.841502051169622E-5"
"fördelas","1.0612601018781153E-5"
"dödas","2.3006752481853425E-6"
"förhandlingsbordet","2.332573691834359E-6"
"morgon</em>","2.3948309967765574E-6"
"kontrollfrågan","2.5251313699595223E-6"
"bolagsskatten","4.948143456575093E-6"
"förvirrad","2.1848945132928984E-6"
"attraktiv","4.833046613059937E-6"
"½","4.103338476184223E-6"
"arbetskamrater","3.551174195747824E-6"
"handelsgödselskatt","5.040805319057772E-6"
"reparera","2.365369104021837E-6"
"skiljer","3.1541596726009997E-5"
"eldfängt","4.722438667327808E-6"
"förvirrar","2.1062519877753135E-6"
"gärning","4.772677376554699E-6"
"jämnt","8.214141055678434E-6"
"bromma?","5.778342502836964E-6"
"seminarier","9.705011668025368E-6"
"företagsklimatet?","4.948143456575093E-6"
"regnér","5.396061499176522E-6"
"skabbproblematiken","5.426996049146876E-6"
"längden","5.170316912888124E-6"
"representation","1.0639486325600199E-5"
"engagerad","1.3594899193822478E-5"
"bondförnuft:","4.722438667327808E-6"
"utmålar","4.115886911891209E-6"
"jämna","2.5734130405132415E-6"
"estniske","6.6959951253155485E-6"
"kvinnan","2.515691626520421E-6"
"hälften","4.300358990837577E-5"
"å","1.5147940162263903E-4"
"annekteringen","2.312534398949184E-6"
"skyll","2.365369104021837E-6"
"engagerar","1.0613783665815395E-5"
"världsbankens","3.551174195747824E-6"
"ortsbefolkningen","2.3006752481853425E-6"
"energi","3.200656974185115E-5"
"nyfiken","2.1009336108191004E-5"
"förbättringar","2.9587911195134827E-5"
"nationalekonomen","2.320508655497285E-6"
"debiteras","3.1668118122080592E-6"
"stickmyggen","2.3006752481853425E-6"
"debiterar","3.514086214591189E-6"
