"","1.7152465939390107E-4"
"klarade","5.416047161777712E-5"
"heltäckande","5.0720227226617976E-5"
"visningar","9.448759377893681E-6"
"sjukersättning","8.219166566842987E-5"
"järnvägsfrämjandet","1.330778239114234E-5"
"övningar","9.39759087490427E-5"
"köpare","8.37436773523599E-6"
"tel","1.5722455086186637E-5"
"partivänner","2.2597500237938384E-5"
"ter","2.6166739673140585E-5"
"betalade","3.1132688342133793E-5"
"säkerhetsföreskrifter","1.1947431302270013E-5"
"anställningsskyddet","4.301559381992601E-5"
"kosta","1.0955098238200602E-4"
"bostadsbristen","4.595782724194908E-5"
"investment","1.6291951775822744E-5"
"logisk","1.1318619128466327E-5"
"skatteverket","9.146831921802773E-5"
"-","0.0025617626824850502"
"äldre","1.3303846546737963E-4"
"arbeten","5.338959860941967E-5"
"hyrde","9.285568369639905E-6"
"västmanland","3.0073636368212037E-5"
"1","1.267429091207219E-4"
"2","1.7802463860998362E-5"
"tiodubblats","1.2561551602853983E-5"
"3","5.0930753790530844E-5"
"4","4.929395512030465E-5"
"5","3.3908681178926593E-5"
"arbetet","3.213346825776068E-4"
"6","5.470380439312913E-5"
"stortinget","1.6960075981140396E-5"
"7","1.585942208265931E-5"
"8","3.822973367337876E-5"
"samt","9.743863765371187E-5"
"förstatligande","3.395615901683595E-5"
"nyheten","1.0319278476048955E-5"
"finansierad","1.4934289127837516E-5"
"lögn","1.0221186475326055E-5"
"glada","3.7497349325306315E-5"
"roll","3.703053544344449E-4"
"nyheter","3.4616714894379245E-5"
"hann","2.6664668194175603E-5"
"italiensk","1.2590969756490645E-5"
"hans","1.1156039450312156E-4"
"katastrofalt","9.448759377893681E-6"
"skype","1.1764429072257123E-5"
"definieras","9.206068640447782E-6"
"hand","2.4812304020483723E-4"
"definierar","3.193867773874162E-5"
"jordens","3.540752420070342E-5"
"a","3.314197131891082E-5"
"misslyckande","1.192094032377274E-5"
"lades","8.901602527437515E-5"
"c","3.9168567394373844E-5"
"återvända","5.765619282599108E-5"
"handelsavtalen","2.4001536098310292E-5"
"yrkesspecialisering","1.2108883076625011E-5"
"exakta","9.448759377893681E-6"
"i","0.024602347871982733"
"hamn","2.0561017234710253E-5"
"på?","2.8265389974437276E-5"
"1800-talet","7.572315614114797E-6"
"utnyttjad","9.285568369639905E-6"
"sönderslagna","7.953171724883884E-6"
"handelsavtalet","1.265022137887413E-5"
"o","2.2124872781981507E-5"
"the","7.218124182397715E-5"
"halv","2.293208855714613E-5"
"jätteviktig","7.731870157910272E-5"
"verkan","1.2163674402763588E-5"
"asylprocessen","2.729108673107363E-5"
"äldsta","1.1664271066719309E-4"
"finansieras","1.0439503079653408E-5"
"verkar","1.4409434877130824E-4"
"kritik","9.893625598074996E-5"
"information","1.1062128580163751E-4"
"<em>om</em>","1.9479507558048932E-5"
"utnyttjas","5.2089078612684005E-5"
"utnyttjar","1.0182469859889215E-5"
"integreras","1.189456656199448E-5"
"fördes","2.272166794760369E-5"
"häktningstid","1.9270050487532276E-5"
"kristdemokraternas","7.769283361302753E-6"
"november","1.9257295654552925E-5"
"tid","4.27363011264482E-4"
"somalia","7.492309356252553E-5"
"lågt","4.903727194551345E-5"
"tio","2.1522910374970587E-4"
"resurs","1.5812776723592664E-5"
"hyran","4.281208610192775E-5"
"professorer","6.995712974443505E-5"
"identifierats","9.350163627863488E-6"
"sant","1.1013681692833016E-4"
"utmärkta","2.018227444854655E-5"
"ledarskap","2.044237295065211E-5"
"medlemskap","2.1992415864005147E-5"
"låga","5.247425528825988E-5"
"huvud","2.1941917967090114E-4"
"30-procentig","9.285568369639905E-6"
"militären","1.1764429072257123E-5"
"könsfördelning","1.0201791434575912E-5"
"militärer","1.1764429072257123E-5"
"ytan","2.0442446836521636E-5"
"grekland","3.3456686682493134E-5"
"magert","1.8732906223071447E-5"
"fördelar","4.5121088978506336E-5"
"fördelas","2.180590050642076E-5"
"dödas","2.1591743317355442E-5"
"västbanken","1.705020063524176E-5"
"skurit","1.1318619128466327E-5"
"reparera","1.3145095564844756E-5"
"anonyma","7.294051285548984E-5"
"skiljer","1.044738891384587E-4"
"begriper","1.4260859644619377E-5"
"onsdagen","2.327421682260392E-5"
"gärning","1.3750240629211012E-5"
"praktiskt","1.0221186475326055E-5"
"seminarier","5.007622195600404E-5"
"seminariet","1.1764429072257123E-5"
"regnér","1.3711383730195177E-4"
"längden","1.2416499043929574E-5"
"egendom","2.383719013394179E-5"
"representation","7.023276882591932E-5"
"garantera","9.448759377893681E-6"
"engagerad","1.3049378849566759E-5"
"freden","1.5906343449767768E-5"
"kvinnan","1.0839403399236906E-5"
"häktades","9.515653249595584E-6"
"hälften","1.1809268127155121E-4"
"ungdoms-","1.184216759035574E-5"
"kolkraftverk","7.224671440256922E-5"
"samstämmigt","1.2590969756490645E-5"
"rekommenderade","1.5812776723592664E-5"
"å","8.00495145844596E-5"
"frihandelsavtal","9.13982419070394E-5"
"livslängd","1.6001024065540195E-5"
"skiljde","1.2081672103419114E-5"
"energi","1.409701818766429E-4"
"nyfiken","2.378913312398896E-5"
"bostadsrättsorganisationen","9.285568369639905E-6"
"kollektivtrafik","2.9113776639105624E-5"
"har?","1.0124941781584755E-5"
"landstingen","2.384188064754548E-5"
"cancer","1.1017098536929314E-5"
"frågade","6.263507699707874E-5"
"ursprung","4.950738460719555E-5"
"sekreterare","1.3785497656465398E-5"
"rebellerna","3.818381033034806E-5"
"ordet","4.86093264077032E-5"
"utvärdera","6.617992817643264E-5"
"diarieför","1.0201791434575912E-5"
"grunder","5.363951454698985E-5"
"kommunalt","1.330778239114234E-5"
"grunden","1.2357102563848819E-4"
"jordbruket","1.3750240629211012E-5"
"kakabaveh","2.5834024001136213E-5"
"chaufförerna","7.724632307502164E-6"
"uppkomma","1.481086525074795E-5"
"7 000","9.739753779024466E-6"
"ardalan","9.669683607952348E-6"
"marockanska","1.1085245538188671E-5"
"reformen","1.1177430532269242E-5"
"förenades","1.0439503079653408E-5"
"reformer","2.0686782144881663E-5"
"energikällor","2.2124872781981507E-5"
"ageranden","8.547446877617657E-6"
"diagnos","1.2892911477269796E-5"
"tyvärr","5.14383432266416E-4"
"pensionsgruppens","1.0240655401945725E-5"
"straffskärpningar","2.416334420683823E-5"
"stolthet","2.430176224071085E-5"
"norge","5.819157872487317E-5"
"hillevi","9.076418449651541E-5"
"kommunala","9.466751988324738E-5"
"avrättade","1.1764429072257123E-5"
"ledarskribent","9.775171065493646E-6"
